Date,Effective_Running_Time,General_Running_Time,Waste_Packages,Good_Packages,Nominal_Speed,Actual_Speed,Ancillary_Time,Internal_owntime,External_Downtime
2023-02-18,8.293751552493145,8.331194671700505,130.0,970.0,1011.0,1011.0,0.5301038722113189,0.4025015165689737,0.1660311900631209
2023-02-19,8.527348848679196,10.412608437865552,141.0,934.0,1150.0,936.0,1.4614923245741123,0.28167346509468244,0.12136014080047274
2023-02-20,7.793782087913279,8.981396438725284,165.0,892.0,1064.0,989.0,1.1678679067008133,0.2649118911326662,0.290680575876419
2023-02-21,7.172843086792258,9.557182456167906,172.0,882.0,1000.0,875.0,1.433205087759306,0.47389196619532037,0.1120453889800595
2023-02-22,7.314658181479664,9.1547749470828,158.0,930.0,1102.0,1012.0,0.7654964074290723,0.2003516399562801,0.1595300555136561
2023-02-23,8.690073824308154,9.422690865859796,193.0,909.0,1009.0,928.0,1.1114636112256608,0.1481789359986262,0.15961324023400084
2023-02-24,9.00949811775072,10.876183620736981,53.0,812.0,1055.0,933.0,1.1784999682926378,0.3338172453037833,0.16408025722804298
2023-02-25,9.166316174903393,9.1884868624927,79.0,903.0,1141.0,995.0,0.8175497002575884,0.4877287249136716,0.13285736865448186
2023-02-26,9.158472571178216,10.265618561187589,51.0,961.0,1013.0,1013.0,1.34810923501563,0.25113568549087467,0.25663228618473943
2023-02-27,6.3648244121947615,9.904201608796399,147.0,892.0,1168.0,819.0,1.4471614629002478,0.12481470545151262,0.12449957239319785
2023-02-28,7.977681218810326,10.654684661450592,185.0,810.0,1001.0,1001.0,1.3848551176960044,0.235722106923827,0.22698133183063254
2023-03-01,6.230235040066577,11.747318957299033,87.0,957.0,1049.0,888.0,1.2390669759393727,0.3023726617278234,0.1247692053411635
2023-03-02,8.198115529294942,10.930288388841001,189.0,840.0,1148.0,933.0,0.777464679724954,0.16476920265288547,0.11410712751859131
2023-03-03,7.766122005493508,8.859761514363028,59.0,852.0,1063.0,807.0,0.7816160421056317,0.36324088722259684,0.2818859007371753
2023-03-04,8.12473254024514,8.12473254024514,190.0,833.0,1020.0,890.0,1.463360320446038,0.49909975560408026,0.13802575326374114
2023-03-05,7.403660050208314,9.0490561771993,103.0,866.0,1072.0,951.0,0.510284495935692,0.2806957903925775,0.2642500309119409
2023-03-06,6.468268065710424,10.38031172280102,65.0,951.0,1054.0,817.0,1.2160499732421446,0.24189142269208508,0.20892617422142717
2023-03-07,6.571966728211343,8.205703253937001,123.0,904.0,1169.0,947.0,1.2062461625552623,0.26028166673378667,0.11557130392175392
2023-03-08,9.04604252686989,9.985464988804946,89.0,841.0,1063.0,1063.0,1.1226895409497974,0.14605847135808048,0.2910896382876135
2023-03-09,8.472872253265045,10.387371395667557,93.0,976.0,1158.0,832.0,1.4901088460868657,0.4533094405704895,0.1493922333983785
2023-03-10,6.404490704491161,9.336975563267844,96.0,976.0,1178.0,1029.0,0.8118794357637252,0.26593026220854077,0.2719290690705213
2023-03-11,6.33642722445999,11.083648814983288,170.0,974.0,1087.0,923.0,0.8399718637932482,0.2549097645699365,0.13376200115691284
2023-03-12,8.426393012535087,8.426393012535087,131.0,848.0,1182.0,997.0,0.5789394029465555,0.3638761091721897,0.27078857642837056
2023-03-13,6.291052025456774,8.300551126943235,97.0,890.0,1075.0,878.0,0.9427981365437375,0.2768133683724494,0.1026457625810588
2023-03-14,9.287440237161425,10.912755024814413,142.0,997.0,1193.0,848.0,0.7610485262348481,0.35929338752313844,0.20235609131389615
2023-03-15,8.824968908625985,9.981965264824794,157.0,954.0,1018.0,848.0,0.8433867021776442,0.12457851605231501,0.2538885158843114
2023-03-16,6.325395122567599,10.753609585710944,91.0,805.0,1137.0,821.0,1.3345717902556276,0.42548933748889095,0.2869591034985567
2023-03-17,6.339350856340768,9.739309354414985,112.0,813.0,1099.0,856.0,1.4354845135274958,0.47620158115176103,0.28184042724129743
2023-03-18,8.985608132956427,8.985608132956427,68.0,893.0,1078.0,999.0,0.6857330720051856,0.35950615446375445,0.26392497390952896
2023-03-19,7.497083183024481,11.2764092706968,77.0,982.0,1127.0,1065.0,0.8725089315534659,0.48182637154352437,0.2776382699322608
2023-03-20,7.482568588267563,11.197663515875917,152.0,908.0,1141.0,1044.0,1.428630562115394,0.16057292574798532,0.1398439371674153
2023-03-21,9.25119826903001,10.778785883417708,77.0,900.0,1001.0,1001.0,0.5618084606892226,0.2909664757921415,0.15683685914234574
2023-03-22,9.08858054891985,9.08858054891985,129.0,821.0,1033.0,833.0,0.5923605281113785,0.3407226935781789,0.1577937049842117
2023-03-23,9.944004255291484,10.360922667476348,156.0,931.0,1143.0,887.0,0.6627909892062294,0.3326946589684747,0.17541078620033976
2023-03-24,9.013512741035766,9.443895587760107,66.0,964.0,1133.0,893.0,1.0952128341268748,0.2605847116356173,0.17866413407703774
2023-03-25,7.5050383421236635,8.366328293306537,135.0,876.0,1193.0,875.0,0.6504722710059975,0.23523376374650456,0.2089110649309351
2023-03-26,6.334002866794675,11.669254301848971,88.0,955.0,1152.0,955.0,1.4680763814507336,0.15072960902016752,0.13197595267328827
2023-03-27,8.547274523675846,8.547274523675846,194.0,993.0,1190.0,961.0,0.9467145272585203,0.2566969802249113,0.23824933275719787
2023-03-28,8.23361699894322,11.80094941528321,123.0,841.0,1141.0,907.0,1.0015179603501663,0.16506432604219407,0.1335133078609013
2023-03-29,7.696888036987906,9.784023091831823,171.0,905.0,1060.0,906.0,0.7466586158054065,0.3937462705968874,0.1620616964209095
2023-03-30,8.740531715354479,8.740531715354479,133.0,857.0,1021.0,1021.0,0.9709602524347335,0.183532374197836,0.2006690261212308
2023-03-31,6.444789929224605,10.167603789513432,57.0,959.0,1156.0,1037.0,1.1619136326370114,0.12342612211381354,0.25928811230469545
2023-04-01,7.970500417163437,11.491783343505633,145.0,916.0,1129.0,892.0,1.2511771369540428,0.32094645512689374,0.24789384664774544
2023-04-02,6.045414579069677,10.928899545638245,193.0,927.0,1010.0,1010.0,1.253868082709913,0.33809189308776066,0.22910687128210444
2023-04-03,7.874642567976505,11.226244591445798,140.0,960.0,1072.0,1072.0,1.0778911126940884,0.44876522451220224,0.13115465211603403
2023-04-04,6.225213102727349,10.63513346684287,173.0,879.0,1191.0,898.0,1.4043597749938572,0.3307926449670727,0.20940906912311552
2023-04-05,6.475271665072288,10.76910625807141,183.0,983.0,1100.0,906.0,1.3174078473061095,0.2381923414893783,0.1174893003599771
2023-04-06,6.470104987108419,11.396782606261278,84.0,907.0,1087.0,952.0,1.2570481146986254,0.42120475261052825,0.17547263535933016
2023-04-07,8.596841208464255,8.998672035436744,82.0,832.0,1092.0,1082.0,0.5556055216804606,0.3161115572749684,0.18270330605799184
2023-04-08,8.984179517061694,9.957699854572562,142.0,939.0,1042.0,1042.0,0.5068779622196493,0.13171211385247672,0.10796228788915077
2023-04-09,8.333475060388638,8.884837767278409,112.0,959.0,1074.0,831.0,0.712447277195473,0.3263402241252987,0.15479761989399438
2023-04-10,9.848690193898168,11.950672031986588,176.0,863.0,1074.0,918.0,1.1635235939134523,0.46320741816866495,0.29112989345329787
2023-04-11,7.499482318094817,11.776237358746453,185.0,971.0,1010.0,966.0,0.9111974888825458,0.25852505019928823,0.2907265215659379
2023-04-12,7.142848345127443,8.157707245474024,103.0,981.0,1154.0,951.0,0.9024062592993117,0.21853032075992004,0.17046541085050787
2023-04-13,9.474396512757842,10.822300690062754,86.0,855.0,1083.0,858.0,1.3845868882296137,0.15738778280720803,0.10862002178966482
2023-04-14,6.89438335407781,11.700993269662664,167.0,997.0,1164.0,1058.0,1.3955628481318387,0.16057820877414294,0.13581898786563631
2023-04-15,8.722301380509334,8.722301380509334,91.0,828.0,1170.0,1003.0,1.4091752640535857,0.2731085937367276,0.17844355868670803
2023-04-16,6.048617898759265,10.271780922210517,173.0,840.0,1042.0,1042.0,0.8138780765150273,0.33827192966461184,0.28955593959384596
2023-04-17,9.879515306830555,11.661953190352168,114.0,837.0,1131.0,1058.0,1.1910558127392616,0.1322461620678407,0.12823981270743698
2023-04-18,6.1726396478023045,8.135783914343195,150.0,979.0,1094.0,1025.0,0.7716331812743696,0.47582743561006635,0.2527031687336424
2023-04-19,9.564572454792284,10.78968106898736,64.0,931.0,1176.0,932.0,0.6906098330744498,0.40205344697807843,0.12173650787493842
2023-04-20,8.1108044363452,9.189396029490203,144.0,830.0,1043.0,983.0,0.6846324573473692,0.33464956731346507,0.29625151547825535
2023-04-21,9.971859184477202,11.697584781506121,118.0,888.0,1136.0,848.0,0.842107620863594,0.43137546837559637,0.17632329982182698
2023-04-22,6.2951862589415954,11.884232980661471,138.0,923.0,1122.0,1002.0,0.9299576197798217,0.13207470272484534,0.2550469077798112
2023-04-23,8.215417137605282,11.777065956453736,75.0,817.0,1059.0,854.0,1.3309491710550683,0.2907355510932498,0.16851821656222638
2023-04-24,9.877210142476397,9.896856866629856,161.0,976.0,1027.0,1008.0,0.6198910934727121,0.3520372507446654,0.22553377543176173
2023-04-25,8.092391376680595,11.448170603957253,179.0,961.0,1130.0,869.0,1.2349258473948943,0.4314611624473157,0.13840321694800733
2023-04-26,8.51759455254105,11.378197594140282,83.0,901.0,1148.0,835.0,1.0314549141893052,0.4133878240197071,0.12920420385939252
2023-04-27,8.782994755938468,9.276401892973023,64.0,993.0,1063.0,850.0,0.7879453426759925,0.21082769988535988,0.28761282791362625
2023-04-28,7.818164259071093,11.315661896602709,54.0,884.0,1129.0,801.0,0.9928195845328246,0.4763520678236818,0.2835294555808867
2023-04-29,8.14803053886197,8.14803053886197,146.0,997.0,1079.0,1016.0,0.7999420697770226,0.14973833657234814,0.27749378804257646
2023-04-30,8.337257247692401,10.385079513928211,141.0,934.0,1143.0,1020.0,1.096081955238306,0.4500534474484609,0.2250866900333187
2023-05-01,8.920035349150812,8.920035349150812,132.0,927.0,1040.0,954.0,0.9338439228552442,0.4883760998418475,0.2616536422432556
2023-05-02,6.181785521365832,8.482267543109115,85.0,833.0,1178.0,848.0,0.6644055290788787,0.17086140928905025,0.11380738738227499
2023-05-03,7.123852758368921,8.307812806516836,109.0,976.0,1057.0,825.0,0.6165830745556967,0.38882642568151415,0.16695780837813584
2023-05-04,9.801645936306235,10.785155103512558,139.0,885.0,1074.0,806.0,1.04669568207213,0.11611420751119939,0.16274062495143124
2023-05-05,9.359499855072265,9.359499855072265,125.0,832.0,1012.0,850.0,1.4024130332861033,0.262169130055662,0.22712906439052263
2023-05-06,7.822627011142852,10.899067086115046,198.0,803.0,1022.0,1022.0,0.8439576865576855,0.3065133196790696,0.1711915546941281
2023-05-07,8.26142536319577,8.26142536319577,70.0,912.0,1103.0,872.0,1.2330001072226233,0.3322580903638537,0.12970135632873617
2023-05-08,7.10952473192453,9.261161351322441,154.0,905.0,1054.0,906.0,1.1586613549397669,0.4743748992994238,0.21929341508270872
2023-05-09,6.752484638895045,10.157965169501349,111.0,944.0,1167.0,832.0,1.431554914309481,0.36890027491767785,0.2628767841338163
2023-05-10,7.854793619759929,11.162892659355855,114.0,978.0,1003.0,867.0,1.320981017299141,0.2925111804876948,0.17642469889199464
2023-05-11,7.413408912104211,9.27501001172828,158.0,816.0,1076.0,956.0,1.0666052589054629,0.42387001450635575,0.12645374301969634
2023-05-12,8.334624447403488,10.503565505748035,154.0,946.0,1067.0,982.0,1.1570304982341073,0.48021312838176355,0.1393376394625646
2023-05-13,6.310938547859939,11.543910992944749,199.0,837.0,1004.0,874.0,1.3983864665840349,0.10882645947291635,0.1474966610338768
2023-05-14,9.897579230664666,10.463452752729218,69.0,972.0,1025.0,817.0,0.8995187845869348,0.49300850890241554,0.15997951859890724
2023-05-15,8.931837899014536,8.931837899014536,66.0,964.0,1083.0,917.0,0.8267947058577774,0.13445285562547216,0.2285590141012618
2023-05-16,8.097603126226153,8.097603126226153,159.0,908.0,1099.0,870.0,0.5108110836351963,0.42575471170750456,0.2201890969075438
2023-05-17,8.144385465376482,11.48039549560372,137.0,942.0,1081.0,866.0,1.3265510741914643,0.212133901020565,0.23921597231340783
2023-05-18,7.238110465145311,8.085077643401549,91.0,863.0,1106.0,1088.0,1.3009807004033649,0.1528718631015487,0.17250039690630264
2023-05-19,9.255180078827795,11.498806690736798,62.0,894.0,1119.0,985.0,0.6044545181001514,0.275942255885534,0.2647995303759957
2023-05-20,8.738924690215518,10.115748536108848,63.0,964.0,1002.0,967.0,1.0768573811327002,0.3575826317790455,0.14081753223115206
2023-05-21,6.650467757379565,11.756270794051584,184.0,892.0,1093.0,925.0,0.9639816981668874,0.25238073800939,0.1938081495036308
2023-05-22,9.64370873797537,11.195132943094661,79.0,872.0,1193.0,929.0,0.6187090955091115,0.12182616331307959,0.26018774430828606
2023-05-23,9.290148971692677,11.99173644213335,99.0,899.0,1104.0,962.0,1.4805682270607234,0.33978445586348666,0.13603172954652384
2023-05-24,9.40284726180684,9.40284726180684,84.0,966.0,1136.0,1009.0,0.7146958874633554,0.4609613104442699,0.1219726227481566
2023-05-25,8.90287803355344,11.068753155724508,103.0,867.0,1062.0,1011.0,0.5672341800905611,0.2532861463789007,0.27673679353759795
2023-05-26,8.45366078374316,9.607723654436969,60.0,835.0,1155.0,852.0,1.0948473795019096,0.18653311105233084,0.16858593255183918
2023-05-27,7.6729721451624755,9.919502481215636,128.0,942.0,1155.0,950.0,1.2388666771330326,0.2770309383731262,0.23677402498180639
2023-05-28,9.730913933416053,10.51002185287348,60.0,965.0,1104.0,924.0,0.532443446047187,0.11934508441951236,0.1050697208527877
2023-05-29,9.464255558001634,11.494708456745355,170.0,820.0,1195.0,1061.0,1.1587176387270222,0.42819503379211,0.23800937768188993
2023-05-30,6.180874680424758,11.93633387679718,85.0,848.0,1025.0,989.0,1.0322918759514543,0.4305363243800747,0.1632202623093941
2023-05-31,6.1054678979890085,11.073093655458074,131.0,828.0,1003.0,960.0,0.6032650088750484,0.33520018537185137,0.11114817071748835
2023-06-01,7.505853467512198,9.671067128669335,182.0,870.0,1154.0,835.0,0.6725238769463621,0.2412411555753558,0.22196255230962342
2023-06-02,9.24221332312733,9.68542800910828,148.0,890.0,1161.0,982.0,1.0679742973160806,0.4199133457783134,0.14816076321463464
2023-06-03,9.949104517259778,10.950329206355566,130.0,950.0,1024.0,835.0,0.7963576135132884,0.3218748099153469,0.177361448410376
2023-06-04,6.601667564414113,8.955108583073208,99.0,930.0,1053.0,901.0,1.438315728651316,0.43037292342000655,0.11611616245730272
2023-06-05,8.37652286140854,8.44189645252558,100.0,924.0,1004.0,843.0,1.318740229484051,0.3525835170332082,0.12943265021898906
2023-06-06,7.5235634265240865,9.418488630563106,150.0,870.0,1059.0,1008.0,1.483567206513663,0.413762189285119,0.15959544709916876
2023-06-07,9.148955966616327,9.148955966616327,199.0,968.0,1155.0,862.0,0.759670838950414,0.33942519728710396,0.11795190011203144
2023-06-08,9.18523248182396,9.18523248182396,149.0,894.0,1104.0,918.0,1.469723632797977,0.2656564272862665,0.282165252937263
2023-06-09,8.93443100419964,8.93443100419964,134.0,996.0,1070.0,1069.0,0.9312338697915579,0.483178343970455,0.10120940863679569
2023-06-10,7.874772639179881,8.168372758545448,160.0,927.0,1074.0,861.0,0.8475187953137546,0.3164455299515379,0.19677204377286228
2023-06-11,7.659278009350661,8.071495738933656,120.0,825.0,1000.0,952.0,0.5503495269693532,0.34203580741621536,0.12464949162651029
2023-06-12,7.093628287722825,11.950889558944127,59.0,935.0,1060.0,926.0,0.5527652578596026,0.1881950557658997,0.1615358178955897
2023-06-13,6.2255019866037085,9.71109253494345,134.0,865.0,1129.0,805.0,1.1920112559466547,0.35026031577091066,0.2852119119636531
2023-06-14,9.458889505020213,9.537306588638726,194.0,937.0,1195.0,1038.0,0.9579289944340279,0.32864305979317754,0.13233891065479736
2023-06-15,9.25160403652031,10.71858913077228,76.0,814.0,1169.0,821.0,0.7265216260361057,0.17393535917880998,0.2931664639436665
2023-06-16,8.873015551460256,8.873015551460256,154.0,835.0,1005.0,942.0,1.1139703063252326,0.12383483894125749,0.14115887539788435
2023-06-17,9.986547348295622,11.799844735800901,80.0,971.0,1180.0,968.0,0.7528581182501112,0.34174372788590845,0.24831322169336592
2023-06-18,8.22172682241051,11.145380057662209,130.0,845.0,1157.0,989.0,1.0776317543444227,0.40547690774012823,0.20933545297946232
2023-06-19,8.357644009249038,8.357644009249038,65.0,967.0,1156.0,1007.0,0.8592087469826903,0.30936054836880333,0.2768957455193518
2023-06-20,9.670323103139713,9.670323103139713,118.0,856.0,1092.0,876.0,1.323552226611819,0.1907090501278583,0.21079865110062618
2023-06-21,9.398589562709645,11.516473230248659,163.0,929.0,1080.0,803.0,1.3206961607667793,0.36660879067721397,0.2069118438312617
2023-06-22,6.98939240697279,11.77892808916564,102.0,939.0,1061.0,1017.0,0.9773503981224013,0.1320422906438409,0.13909160007368
2023-06-23,7.8021765412403745,9.869606044999479,150.0,903.0,1013.0,961.0,0.8508191093350156,0.27673348192078184,0.13324587241033176
2023-06-24,6.51663766060598,10.453645556842831,169.0,861.0,1046.0,1046.0,0.8625597965590945,0.16534670335936807,0.28329783022310284
2023-06-25,8.668135784368301,8.668135784368301,189.0,843.0,1049.0,1046.0,1.3057145256682179,0.17378362042395334,0.16556763977000682
2023-06-26,8.42469853780352,11.964674504547906,85.0,807.0,1097.0,1053.0,0.828179482797612,0.18091757966328148,0.1744164509925792
2023-06-27,6.914571222013851,8.926686805533773,110.0,861.0,1149.0,946.0,0.709059373706846,0.25468282281759114,0.2519647316856777
2023-06-28,8.686802737623427,11.770927096540502,73.0,931.0,1095.0,900.0,0.5846883418753068,0.12046008224815906,0.16776469648456147
2023-06-29,8.472512961831583,10.598586595969474,199.0,988.0,1012.0,1012.0,0.9666931208844084,0.2591173763716393,0.2904124893278005
2023-06-30,7.4326508721313616,10.430947179515437,189.0,974.0,1192.0,935.0,0.9821320989198419,0.30468297884588036,0.24758555379976005
2023-07-01,6.454230368798516,10.050754044066034,131.0,953.0,1189.0,855.0,1.3409087104029072,0.29331771398653006,0.219485848514684
